10,44433393,Moss Rock Retreat Carriage-house,5.0,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guesthouse in Birmingham,33.3773,-86.84125,$137,137,https://a0.muscache.com/im/pictures/890c65a4-1899-44b2-8fe9-9eaa1d1780f3.jpg?im_w=720,7,Alabama
11,49568218,Cozy Tiny House In Wicksburg,4.97,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Tiny home in Slocomb,31.19829,-85.61875,$96,96,https://a0.muscache.com/im/pictures/miso/Hosting-49568218/original/765f40fa-67ad-476d-bcd2-07beb10b2fbe.jpeg?im_w=720,36,Alabama
12,33997411,New Saint Francis Suite,4.66,3 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Mobile,30.6882,-88.06335,$84,84,https://a0.muscache.com/im/pictures/bfc73d7f-012c-43f1-ae4c-2afede83aa74.jpg?im_w=720,118,Alabama
13,52135068,Amazing Condo in the HEART of Downtown Birmingham!,4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Condo in Birmingham,33.51515,-86.80127,$159,159,https://a0.muscache.com/im/pictures/miso/Hosting-52135068/original/65e20f28-9bfd-4305-8786-b73d712f2b9b.jpeg?im_w=720,32,Alabama
14,5173146,Dunes View,4.96,2 guests,1 bedroom,private_room,1 bed,1 private bath,False,Private room in Dauphin Island,30.25039,-88.12328,$129,129,https://a0.muscache.com/im/pictures/64936182/85079c79_original.jpg?im_w=720,187,Alabama
15,572415432440201210,Cozy Studio Loft-Views/Garage/Location/Patio,4.9,2 guests,Studio,entire_home,1 bed,1 bath,False,Loft in Birmingham,33.51363,-86.80805,$140,140,https://a0.muscache.com/im/pictures/f2b950fa-71e8-4b03-bc56-f09e2660e5e4.jpg?im_w=720,31,Alabama
16,602887611917716028,Historic Forest Park 2BR Cottage,,5 guests,2 bedrooms,entire_home,2 beds,1 bath,True,Home in Birmingham,33.51748,-86.77287,$173,173,https://a0.muscache.com/im/pictures/miso/Hosting-602887611917716028/original/48f75f0e-33d4-49b7-b17c-ef22756b08b0.jpeg?im_w=720,1,Alabama
17,14786802,Tradewinds #1104 Amazing Gulf Front Views!,4.78,6 guests,2 bedrooms,entire_home,3 beds,2 baths,False,Condo in Orange Beach,30.26395,-87.60529,$251,251,https://a0.muscache.com/im/pictures/prohost-api/Hosting-14786802/original/f6185198-f115-42e0-ac33-bde136e7601a.jpeg?im_w=720,67,Alabama
18,37209341,"My Happy Place ""Fun Cottage""  perfect for couples",4.95,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Tiny home in Bon Secour,30.30992,-87.73582,$164,164,https://a0.muscache.com/im/pictures/d4374dd5-e3aa-42d3-9946-e4a3c544515a.jpg?im_w=720,88,Alabama
19,51901816,Sweet n Sassy Condo,4.39,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Mobile,30.69064,-88.09036,$125,125,https://a0.muscache.com/im/pictures/prohost-api/Hosting-51901816/original/0a5aa506-6d16-458a-b479-bb3955dba248.jpeg?im_w=720,18,Alabama
0,47931339,Revival Acres: Historic Farmhouse w/Stunning Views,5.0,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Home in Palmer,61.53043,-149.06254,$351,351,https://a0.muscache.com/im/pictures/miso/Hosting-47931339/original/1707ef59-d136-46eb-bc29-00856f72eae3.jpeg?im_w=720,19,Alaska
1,45898548,Blue Ice Aviation Mini Chalet,5.0,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Chalet in Wasilla,61.65398,-149.27107,$117,117,https://a0.muscache.com/im/pictures/d5ad9df3-a145-4845-9fe3-dc8792d91d1f.jpg?im_w=720,14,Alaska
2,47742152,Polar Luxe Log Home,4.98,13 guests,4 bedrooms,entire_home,7 beds,3 baths,False,Home in North Pole,64.7704,-147.2766,$411,411,https://a0.muscache.com/im/pictures/ab42ba23-0574-4ff1-aa71-090a4d54d87c.jpg?im_w=720,53,Alaska
3,48472596,Let's Get Lost Cabin,5.0,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cabin in Seward,60.16874,-149.40253,$254,254,https://a0.muscache.com/im/pictures/miso/Hosting-48472596/original/e80fcaf4-0ff3-4a7d-af3d-f8e951dd98a8.jpeg?im_w=720,19,Alaska
4,31451851,Wolf Ridge Cabin,4.95,4 guests,Studio,entire_home,2 beds,Half-bath,False,Cabin in Seward,59.98744,-149.31801,$351,351,https://a0.muscache.com/im/pictures/d852f3f3-b137-42aa-b671-f0da0c8a8833.jpg?im_w=720,58,Alaska
5,29992629,Private guest suite near airport,4.97,2 guests,1 bedroom,private_room,,1 private bath,False,Private room in Anchorage,61.15775,-149.96659,$159,159,https://a0.muscache.com/im/pictures/a1cd9fbe-f5b4-48b1-9179-c2d6f55a38c1.jpg?im_w=720,60,Alaska
6,40899844,Private Elegance Near Town,5.0,4 guests,2 bedrooms,entire_home,2 beds,3 baths,False,Chalet in Homer,59.65616,-151.58542,$424,424,https://a0.muscache.com/im/pictures/miso/Hosting-40899844/original/8bd825ab-63b2-4c96-9434-d73c160c5f48.jpeg?im_w=720,10,Alaska
7,21639783,Rogers Park Place,4.91,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Anchorage,61.19528,-149.85751,$129,129,https://a0.muscache.com/im/pictures/7c4c79d2-c115-4a51-8bca-8b888cbadf41.jpg?im_w=720,24,Alaska
8,26784085,Casa Tanana,4.95,5 guests,2 bedrooms,entire_home,2 beds,2 baths,False,Home in Fairbanks,64.78477,-147.97823,$157,157,https://a0.muscache.com/im/pictures/9327e8f2-ffed-4155-85ae-6067cf62a9ae.jpg?im_w=720,57,Alaska
9,54114170,Stellar Jay's Suite!,4.8,3 guests,1 bedroom,entire_home,3 beds,1 bath,False,Apartment in Anchorage,61.21231,-149.87304,$130,130,https://a0.muscache.com/im/pictures/miso/Hosting-54114170/original/8860a4ca-b909-4d6e-a4a7-3afcf5ef2220.jpeg?im_w=720,10,Alaska
10,25846304,Walk to Beach and Cafes,4.9,4 guests,2 bedrooms,entire_home,2 beds,2 baths,False,Home in Homer,59.64191,-151.55847,$208,208,https://a0.muscache.com/im/pictures/miso/Hosting-25846304/original/20d1407f-f76b-4ce8-b9c5-0c9a40b85e15.jpeg?im_w=720,92,Alaska
11,1076616,The Farm Cottage-Arctic Roots Farm,4.97,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cottage in Fairbanks,64.91017,-147.48058,$105,105,https://a0.muscache.com/im/pictures/16190965/f77a505e_original.jpg?im_w=720,293,Alaska
12,44191204,"""Alaska Railroad Suite 201"" / A Stylish City Loft/",4.96,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Loft in Anchorage,61.22022,-149.89177,$273,273,https://a0.muscache.com/im/pictures/miso/Hosting-44191204/original/a90c1ebd-6c77-48ca-8eae-63448725c815.jpeg?im_w=720,138,Alaska
13,49093733,Downtown Anchorage One Bedroom (405),4.67,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Anchorage,61.216831,-149.904495,$203,203,https://a0.muscache.com/im/pictures/miso/Hosting-49093733/original/edc2725d-ded1-408d-8d56-53f53a28a2bd.jpeg?im_w=720,9,Alaska
14,27884452,Charming Creamer’s Field home.  Close to downtown.,4.96,4 guests,2 bedrooms,entire_home,2 beds,2 baths,False,Home in Fairbanks,64.85927,-147.7343,$252,252,https://a0.muscache.com/im/pictures/9a763d98-68af-4de5-891c-cc5ba84a6947.jpg?im_w=720,168,Alaska
15,3490407,Private room & bath in dome home,4.94,2 guests,1 bedroom,private_room,1 bed,1 private bath,False,Private room in Anchorage,61.32855,-149.5254,$87,87,https://a0.muscache.com/im/pictures/44190121/1d45f353_original.jpg?im_w=720,115,Alaska
16,34288904,"TKA Chalet, Downtown Talkeetna",4.95,7 guests,3 bedrooms,entire_home,4 beds,1.5 baths,False,Home in Talkeetna,62.32165,-150.11699,$223,223,https://a0.muscache.com/im/pictures/d3f084e0-a220-4bb2-b9a8-6d6211d306e6.jpg?im_w=720,107,Alaska
17,2305608,1BR Renovated Alyeska View Condo w/ Jetted Tub,5.0,3 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Girdwood,60.95967,-149.11486,$226,226,https://a0.muscache.com/im/pictures/miso/Hosting-2305608/original/f83fb608-a9a6-46d2-86a9-4b20faccd8a5.jpeg?im_w=720,14,Alaska
18,579164087221401921,New Lakeside Retreat Surrounded w/Beautiful Views,5.0,6 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Cabin in Wasilla,61.55041,-149.85251,$170,170,https://a0.muscache.com/im/pictures/miso/Hosting-579164087221401921/original/8d3a3ea4-b9d3-4772-9bf6-2f45750ae47b.jpeg?im_w=720,10,Alaska
19,51693409,"Cozy room, budget friendly for the ski bum style",4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Anchorage,60.95247,-149.12158,$110,110,https://a0.muscache.com/im/pictures/miso/Hosting-51693409/original/06861dec-0527-46f4-ad97-44daba237de0.jpeg?im_w=720,16,Alaska
0,29012710,Bohemian Vibin’,4.9,2 guests,1 bedroom,private_room,1 bed,1 shared bath,False,Private room in Tucson,32.24462,-110.88663,$43,43,https://a0.muscache.com/im/pictures/f594c8f3-248a-450d-9d4f-ef7b936791b2.jpg?im_w=720,190,Arizona
1,52424300,"Studio at Sedona Springs Resort, Centrally Located",,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Sedona,34.86086,-111.79282,$211,211,https://a0.muscache.com/im/pictures/miso/Hosting-52424300/original/a17ae979-8189-45d1-a050-20c0a83c8c17.jpeg?im_w=720,2,Arizona
2,28381661,"Exquisite suite, absolutely unbeatable views +Spa!",4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Sedona,34.8767,-111.78928,$756,756,https://a0.muscache.com/im/pictures/d5e39020-6118-4d39-aeff-e05b6070e467.jpg?im_w=720,309,Arizona
3,49104466,"Clean, Stylish Guesthouse,  Incredible Location",4.91,3 guests,Studio,entire_home,2 beds,1 bath,False,Guesthouse in Phoenix,33.47638,-112.08282,$98,98,https://a0.muscache.com/im/pictures/e57bf0cc-938d-4573-9ada-65b756959ef4.jpg?im_w=720,106,Arizona
4,622517397011774252,Red Rock Casita with Hot Tub,5.0,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Villa in Sedona,34.79429,-111.72423,$339,339,https://a0.muscache.com/im/pictures/miso/Hosting-622517397011774252/original/97997d29-63ff-494b-8262-c5ba3ed1b752.jpeg?im_w=720,3,Arizona
5,629933497297564208,2 Bedroom 2 Bath Condo Near Old Town Scottsdale,,4 guests,2 bedrooms,entire_home,2 beds,2 baths,True,Condo in Scottsdale,33.479969,-111.9086,$98,98,https://a0.muscache.com/im/pictures/miso/Hosting-629933497297564208/original/d00fef0c-38e5-49f4-865f-d920a2994d83.jpeg?im_w=720,0,Arizona
6,628379666658346317,Comfortable private bedroom with private bath,,3 guests,1 bedroom,private_room,1 bed,1 shared bath,True,Private room in Phoenix,33.37143,-112.17023,$50,50,https://a0.muscache.com/im/pictures/miso/Hosting-628379666658346317/original/d519af68-40b5-4c6b-9164-c762cee6a1ea.jpeg?im_w=720,2,Arizona
7,39207481,Walk To Old Town |Heated Pool| Gym| Hot tub| BBQ,4.69,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Scottsdale,33.50008,-111.91658,$177,177,https://a0.muscache.com/im/pictures/80116140-4451-4ff2-b91e-00df0aee831a.jpg?im_w=720,36,Arizona
8,17987585,Colorado Riverfront-access to dock!!,4.8,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Bullhead City,35.12273,-114.58524,$87,87,https://a0.muscache.com/im/pictures/miso/Hosting-17987585/original/0a94275a-f666-4de9-bf73-e4b8d5200e0b.jpeg?im_w=720,204,Arizona
9,574039915283535813,Luxurious room rental for professionals,5.0,3 guests,1 bedroom,private_room,1 bed,1.5 shared baths,False,Private room in Phoenix,33.77974,-112.0995,$77,77,https://a0.muscache.com/im/pictures/miso/Hosting-574039915283535813/original/3f6cc432-b2e5-47f2-b6de-0ab1d928921d.jpeg?im_w=720,11,Arizona
10,35203320,Scottsdale-RoomA-Pool-Shopping-Golf-Free Breakfast,4.82,3 guests,1 bedroom,private_room,1 bed,1.5 shared baths,False,Private room in Scottsdale,33.60369,-111.96029,$110,110,https://a0.muscache.com/im/pictures/06403349-56f3-4df5-a9aa-a87646e99447.jpg?im_w=720,84,Arizona
11,16778373,Rustic Moon Studio-outdoor shower/toilet/kitchen,4.67,1 guest,1 bedroom,private_room,1 bed,1 shared bath,False,Private room in Scottsdale,33.45224,-111.91667,$46,46,https://a0.muscache.com/im/pictures/938813f4-396e-4ece-bb89-6155dc27eefb.jpg?im_w=720,15,Arizona
12,17083706,Cozy upstairs flat,4.9,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guest suite in Phoenix,33.47397,-112.064,$86,86,https://a0.muscache.com/im/pictures/5aba097a-2513-40a3-b81e-c993a9c7d3cd.jpg?im_w=720,164,Arizona
13,17586538,"The Laundry Room on Laundry Hill, Old Bisbee, AZ",4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Bisbee,31.44529,-109.92492,$75,75,https://a0.muscache.com/im/pictures/6f666343-86f2-4a7f-81ac-57b50a9a1347.jpg?im_w=720,389,Arizona
14,2617006,Private Rm/Bth in Artsy House 2 miles from DT,4.79,2 guests,1 bedroom,private_room,1 bed,1.5 baths,False,Private room in Flagstaff,35.18065,-111.67009,$79,79,https://a0.muscache.com/im/pictures/9709c3b5-3eb2-4142-bf3f-7af97b6e73c3.jpg?im_w=720,545,Arizona
15,40212817,Cactus House - private place with pool in Phoenix,5.0,6 guests,3 bedrooms,entire_home,4 beds,2 baths,False,Home in Phoenix,33.35329,-111.98152,$346,346,https://a0.muscache.com/im/pictures/97f8ed0d-6932-4453-8840-fa5eacdaef4a.jpg?im_w=720,75,Arizona
16,6461771,Log Cabin Getaway with Jacuzzi,4.52,6 guests,3 bedrooms,entire_home,3 beds,2 baths,False,Cabin in Pine,34.3846,-111.4662,$138,138,https://a0.muscache.com/im/pictures/82298829/bad10cf4_original.jpg?im_w=720,464,Arizona
17,46541654,Central Local. Close to all. Onsite Massage.,4.86,2 guests,Studio,entire_home,1 bed,1 bath,False,Guest suite in Cottonwood,34.72009,-112.02902,$99,99,https://a0.muscache.com/im/pictures/miso/Hosting-46541654/original/7e5d36dd-b921-469d-93ed-50af5c6d2842.jpeg?im_w=720,79,Arizona
18,51128321,"Hillside Log Cabin - Near Pine, Water Wheel",4.95,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Cabin in Payson,34.36788,-111.35735,$264,264,https://a0.muscache.com/im/pictures/miso/Hosting-51128321/original/88ebaa35-dbc1-4141-bc6a-f4c338cfc9ae.jpeg?im_w=720,65,Arizona
19,52741574,"Entire Basement Studio-Clean, Convenient, Cool",4.94,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Mesa,33.40291,-111.8247,$94,94,https://a0.muscache.com/im/pictures/miso/Hosting-52741574/original/bae03196-cbc0-48c6-ac6b-65f77c5ad718.jpeg?im_w=720,17,Arizona
0,42310288,Creekside Cottage (Pet Friendly with Hot Tub),4.95,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cottage in Eureka Springs,36.4061,-93.73267,$210,210,https://a0.muscache.com/im/pictures/4744509f-ba48-48bc-9d2b-49bcaf397ad6.jpg?im_w=720,189,Arkansas
1,37941808,Papa Bear Cabin - 2 Bedrooms - on the Pig Trail,4.92,4 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Cabin in Combs,35.80973,-93.79646,$114,114,https://a0.muscache.com/im/pictures/cf879935-668a-409d-b5f6-e323e849b6eb.jpg?im_w=720,253,Arkansas
2,21788492,Lake House Dream Home,4.92,8 guests,3 bedrooms,entire_home,5 beds,3 baths,False,Home in Searcy,35.26622,-91.75765,$222,222,https://a0.muscache.com/im/pictures/cbfd433a-9f51-495c-bbfc-04c79ae3fb23.jpg?im_w=720,122,Arkansas
3,50127844,Sunny 1BR Near Devil's Den/Ozark National Forest🥾🚴,4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Winslow,35.79241,-94.12755,$78,78,https://a0.muscache.com/im/pictures/5a34e32b-d81f-46dc-9a8d-00ddcaeee5eb.jpg?im_w=720,18,Arkansas
4,18179051,"Layze River House
Relax & Enjoy!",4.54,8 guests,2 bedrooms,entire_home,2 beds,2 baths,False,Cabin in Heber Springs,35.50078,-91.93438,$192,192,https://a0.muscache.com/im/pictures/83766d1c-d43f-4707-a158-034aef95797a.jpg?im_w=720,58,Arkansas
5,49944240,WATERFRONT Lake Condo On Hamilton- Amazing Views!,4.89,4 guests,2 bedrooms,entire_home,2 beds,2 baths,False,Condo in Hot Springs,34.42631,-93.0919,$205,205,https://a0.muscache.com/im/pictures/miso/Hosting-49944240/original/d69931bc-58dd-447d-b61b-ef22580c191f.jpeg?im_w=720,9,Arkansas
6,45494025,Coler Cottage,4.97,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guesthouse in Bentonville,36.38742,-94.23049,$127,127,https://a0.muscache.com/im/pictures/37214c1f-b8a9-4181-bd34-8516da63611e.jpg?im_w=720,99,Arkansas
7,48016852,Hillside Haven,4.96,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Tiny home in Dardanelle Township,35.17547,-93.19558,$108,108,https://a0.muscache.com/im/pictures/3196b88d-ba9e-4e01-9d09-a7e3082cd4b7.jpg?im_w=720,47,Arkansas
8,53915982,Quiet 2-bedroom Cabin Nestled in the Ozarks,5.0,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Cabin in Melbourne,36.01826,-92.06671,$144,144,https://a0.muscache.com/im/pictures/miso/Hosting-53915982/original/b0c0edf5-9543-484c-aded-c82ac0ba5e63.png?im_w=720,9,Arkansas
9,528944229476869857,🔆Lake House on Sally Ann🔆,4.89,8 guests,3 bedrooms,entire_home,4 beds,2 baths,False,Cabin in Shirley,35.560444,-92.371933,$207,207,https://a0.muscache.com/im/pictures/6a28bdbd-c05c-4429-9ff6-f925513277a2.jpg?im_w=720,19,Arkansas
10,50854552,"Paddlers Paradise, lakefront with private dock",5.0,13 guests,5 bedrooms,entire_home,9 beds,2.5 baths,False,Home in Bella Vista,36.47019,-94.27388,$473,473,https://a0.muscache.com/im/pictures/miso/Hosting-50854552/original/d27bd526-ddfc-48a9-8f97-c90ba8c41466.jpeg?im_w=720,25,Arkansas
11,47096262,Cottage # 4 -10 Minutes To Oaklawn- Lakefront- Pet Friendly,4.85,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cottage in Hot Springs,34.46815,-93.1125,$107,107,https://a0.muscache.com/im/pictures/5a430ad9-0cc0-4899-8f2c-19d7fef9f351.jpg?im_w=720,40,Arkansas
12,53793146,Cozy 1-bedroom apartment steps from the trails,4.86,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Bella Vista,36.43214,-94.22719,$116,116,https://a0.muscache.com/im/pictures/miso/Hosting-53793146/original/5d376c78-76bb-4841-9ea0-89d6fdc8177d.jpeg?im_w=720,7,Arkansas
13,28082350,Buffalo River - The Cozy Buffalo River Cabin,4.97,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cabin in Marshall,35.99447,-92.6055,$168,168,https://a0.muscache.com/im/pictures/1f269c02-993d-4587-992f-a19c1b26e744.jpg?im_w=720,115,Arkansas
14,48785484,Sunset Ridge at Jack Mountain,4.9,6 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Bismarck Township,34.37344,-93.16938,$230,230,https://a0.muscache.com/im/pictures/ff88760a-bf4c-4aa2-97c0-4117c4ef64e4.jpg?im_w=720,69,Arkansas
15,51961262,Bird's Eye Retreat - 10 acres ON Beaver Lake - HOT TUB and Sauna!,4.9,10 guests,3 bedrooms,entire_home,5 beds,2 baths,False,Home in Rogers,36.27232,-94.04535,$555,555,https://a0.muscache.com/im/pictures/prohost-api/Hosting-51961262/original/b3aa2276-8583-4f97-94e8-42f6dc38261d.jpeg?im_w=720,10,Arkansas
16,37785544,Cozy Log cabin Gated Fam. Retreat on Lake Hamilton,4.98,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Hot Springs,34.50627,-93.11531,$206,206,https://a0.muscache.com/im/pictures/4dc6fcc7-14a6-4ef9-a161-98b9e655bdb4.jpg?im_w=720,50,Arkansas
17,24249273,Romantic   Lake View Honeymoon Cabin,4.98,2 guests,Studio,entire_home,1 bed,1 bath,False,Cabin in Garfield,36.36658,-93.92459,$213,213,https://a0.muscache.com/im/pictures/abf18e47-b44f-4adb-9547-af9778e549e6.jpg?im_w=720,163,Arkansas
18,53827057,🌟 Lakeview Haven 🌟 A-Frame Treehouse Beaver Lake,,4 guests,1 bedroom,entire_home,2 beds,1 bath,True,Treehouse in Springdale,36.206898,-93.982529,$233,233,https://a0.muscache.com/im/pictures/miso/Hosting-53827057/original/adc1ff01-c863-4a80-bc26-6439afaee833.jpeg?im_w=720,2,Arkansas
19,20265784,The Studio on Central,4.97,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Bentonville,36.37268,-94.21883,$152,152,https://a0.muscache.com/im/pictures/d98186fa-398a-49ba-b128-23a1ac2a15d9.jpg?im_w=720,423,Arkansas
0,12413085,Modern Tahoe A-Frame,4.96,8 guests,3 bedrooms,entire_home,4 beds,2.5 baths,False,Cabin in Tahoe City,39.12768,-120.16575,$396,396,https://a0.muscache.com/im/pictures/8a146983-d139-4705-9b1a-93b3be853073.jpg?im_w=720,140,California
1,48042815,"""Laguna"" Tiny House in Temecula Wine Country",4.73,2 guests,1 bedroom,entire_home,2 beds,1 bath,False,Tiny home in Temecula,33.51898,-117.0412,$172,172,https://a0.muscache.com/im/pictures/06bf0b83-2da9-463c-8bd0-3dd41f835698.jpg?im_w=720,22,California
2,27492073,Oceanfront Cottage ON Beach w/ Prvt. Yard & Garage,4.93,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cottage in San Diego,32.75135,-117.25155,$467,467,https://a0.muscache.com/im/pictures/194a883a-abe0-4fcb-bc0a-56fb57528988.jpg?im_w=720,82,California
3,53476602,"Modern, Dog-Friendly Retreat with a Private Deck, Hot Tub, Fireplace, & Sun Room",4.64,6 guests,3 bedrooms,entire_home,4 beds,2 baths,False,Home in Gualala,38.80555,-123.57593,$311,311,https://a0.muscache.com/im/pictures/prohost-api/Hosting-53476602/original/9b6a07f5-761c-42e5-896e-cac05a2f1186.jpeg?im_w=720,11,California
4,26755421,"Custom,spacious,3-story,3BR/3BA, A/C, pl table,HBO",4.99,8 guests,3 bedrooms,entire_home,5 beds,3 baths,False,Home in Fish Camp,37.47905,-119.64028,$563,563,https://a0.muscache.com/im/pictures/1da83347-806b-4d63-ab45-cd2d3f3737a8.jpg?im_w=720,92,California
5,15549409,Unforgettable Waterfront Home with Private Hot Tub and Spectacular Ocean Views,4.75,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Home in Fort Bragg,39.4101,-123.81557,$503,503,https://a0.muscache.com/im/pictures/67398384-e75d-4cff-a83f-c9d71e8fff8e.jpg?im_w=720,53,California
6,10441992,Yosemite Pines,4.6,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Apartment in Yosemite,37.65202,-119.72354,$448,448,https://a0.muscache.com/im/pictures/42b12504-97f2-4ab4-b113-7492418d3142.jpg?im_w=720,84,California
7,52324012,Ocean Beach - Bed in 6-Bed Mixed Room,4.88,1 guest,1 bedroom,shared_room,,1 shared bath,False,Shared room in San Diego,32.7452,-117.25033,$38,38,https://a0.muscache.com/im/pictures/1941d9b8-b7c5-458d-bff2-bf19400702f6.jpg?im_w=720,80,California
8,42088329,Quaint + Rustic A-Frame < 5 Mi to Plumas-Eureka!,4.43,6 guests,4 bedrooms,entire_home,5 beds,2 baths,False,Cabin in Blairsden-Graeagle,39.79421,-120.65087,$360,360,https://a0.muscache.com/im/pictures/b3285be2-e39e-4487-b957-91cd198d87b1.jpg?im_w=720,7,California
9,71645,"Northslope Studio in Bernal Heights with a Zen, Leafy Patio",4.92,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in San Francisco,37.74409,-122.40846,$157,157,https://a0.muscache.com/im/pictures/monet/Select-71645/original/a9eee0c6-9c67-429e-a8de-d9e953ad2c12?im_w=1200,228,California
